molecule_id,protein_family,MW,logP,HBD,HBA,TPSA,rotB,aromatic_rings,HOMO_eV,LUMO_eV,gap_eV,dipole_D,E_DFT_kcalmol,E_xTB_kcalmol,n_hbonds,n_hydrophobic,n_pi,n_salt_bridges,buried_SA_A2,pKd,Ro5_violations,Ro5_pass,delta_DFT_minus_xTB
MOL00312,kinase,363.7846101841306,2.214641203142104,2,6,91.59717788726388,8,2,-5.807434882590138,-2.485003227535157,3.322431655054981,4.556858277145245,14.185996115220691,13.933456100672869,0,5,1,0,360.3003874726358,8.272760198139586,0,True,0.25254001454782227
MOL00313,kinase,492.6789755344372,5.007460611473432,1,10,124.08458570066561,2,2,-5.977265658326186,-3.173501303527818,2.8037643547983677,5.176359586471935,15.11921051762617,18.638608562087118,0,7,0,0,328.3811483480596,7.650290883330641,1,False,-3.5193980444609476
MOL00314,GPCR,456.5767045028509,1.6861547553557232,1,6,94.14127040568854,6,4,-5.933565318030554,-2.473135415066467,3.4604299029640866,2.154741077822333,12.81504842265043,15.560476097498096,2,7,6,2,437.5083273597635,8.618098980149469,0,True,-2.745427674847667
MOL00315,epigenetic,404.8289797512912,5.637625464957994,1,2,35.6932030915451,5,1,-5.744231426392523,-1.1437758078937736,4.600455618498749,0.407113938108701,10.985351941757063,12.47117598682524,0,7,1,1,427.79388053372287,7.151778378327086,1,False,-1.4858240450681777
MOL00316,kinase,269.5104276511082,-0.18368993947489898,1,5,58.515755109846,6,4,-7.282672286524355,-1.780392437758725,5.50227984876563,3.232032881573251,10.851425725647676,12.940937939595095,3,5,1,1,335.7934019551931,8.578850960966712,0,True,-2.089512213947419
MOL00317,kinase,239.51522918085487,2.9461902311542447,2,4,49.53351215922747,7,6,-5.919490486566026,-2.219467139604241,3.7000233469617854,2.1200575659323406,12.435755925628607,14.58364495574552,4,5,4,2,503.58896654005326,9.620950938124656,0,True,-2.1478890301169127
MOL00318,protease,414.3809486506522,2.5839066288947277,2,3,44.30790895147185,11,0,-6.248054480436411,-1.1678833349965183,5.080171145439893,2.6759405074642233,11.892818346305864,13.455795635647672,0,6,0,1,451.01398045185897,6.891963130459614,0,True,-1.5629772893418075
MOL00319,PPI,452.59189802555034,2.6732345742989807,1,4,56.01793608556815,2,7,-5.501775301834799,-2.287060152274463,3.214715149560336,1.7572664281768997,12.213734263404806,16.29568065447497,0,7,4,1,451.4531887753706,7.348217138343645,0,True,-4.081946391070165
MOL00320,GPCR,546.8051070224683,1.2230209940543215,1,1,34.69918755635234,2,3,-6.085726392643153,-1.9248066082594146,4.160919784383738,1.880829162849902,12.092049547920883,13.998254167698569,1,4,1,0,378.5237705737826,5.465959443228366,1,False,-1.9062046197776858
MOL00321,epigenetic,495.2936287942804,4.7859000655546335,1,6,75.29435713026676,3,3,-6.968011827260668,-1.6843894468284402,5.283622380432227,3.1296326081202466,13.36404581718528,13.843363144990105,1,7,2,0,360.97127442110235,6.101756649519528,0,True,-0.47931732780482506
MOL00322,GPCR,504.50110563247017,3.244180823671475,1,5,69.61378768703047,11,0,-6.479036991258936,-1.8523173656641578,4.626719625594778,1.6947509760308417,12.790075822879462,13.765238009140358,2,4,0,0,331.46419220435723,6.221319100630848,1,False,-0.9751621862608957
MOL00323,epigenetic,300.0305077736579,2.0718504332049372,1,8,105.37581853544681,4,2,-7.156211948201048,-2.9983712304603727,4.157840717740676,4.056375398757921,10.433390502657792,11.495325250173872,2,6,3,1,464.5652874488327,6.893759683427308,0,True,-1.06193474751608
MOL00324,GPCR,372.6544745824625,4.018189616608279,2,6,98.17238698094204,8,3,-5.6153368593785284,-1.5496224400993475,4.065714419279181,2.125573811405446,11.92837391833686,10.364118718584939,1,4,1,1,336.76283633821345,7.544587355820392,0,True,1.564255199751921
MOL00325,protease,439.6158849207718,3.2737359548714,1,4,14.631486532323514,4,3,-6.773735435101605,-2.0521944507715517,4.721540984330053,0.4452999842864158,10.726616520758794,14.098667610025846,0,5,4,1,361.2294023727177,8.089308446702367,0,True,-3.3720510892670514
MOL00326,kinase,354.04235977624484,4.323509916819446,0,5,78.29181680173158,8,0,-5.31699615438269,-1.1365076137088088,4.180488540673881,2.618103962262664,9.909325880268371,12.039415541490845,2,5,0,2,313.23749345731443,7.328572368922984,0,True,-2.130089661222474
MOL00327,PPI,382.17076957916873,2.421605215448292,2,4,76.55873553796529,10,2,-5.942954872740744,-1.7709247974502462,4.172030075290498,2.6650472448312343,12.093102727012973,11.105295605872866,3,6,1,1,473.8518015882666,5.633300281350589,0,True,0.987807121140106
MOL00328,kinase,443.4160330597531,1.42082350613417,1,1,12.50077941443778,6,1,-6.3615474958861045,-1.4882629835644263,4.873284512321678,0.9890736621423606,9.87700592593707,11.765791874824254,0,3,2,0,212.6545796200485,6.994671807337824,0,True,-1.8887859488871843
MOL00329,protease,581.1594049592145,2.1146395194216083,2,1,61.59290669065978,5,1,-6.748044935625106,-1.5089088015862537,5.239136134038853,2.3081024524853855,12.453347364448916,14.53355792503728,0,6,1,2,422.7466209536859,3.8268661750155104,1,False,-2.0802105605883643
MOL00330,kinase,384.7474762005423,3.574994593375481,1,7,80.19989708006247,10,3,-6.046162362339291,-3.1658543706999525,2.8803079916393384,3.114079467163375,13.030933691330302,12.862373952996613,3,5,1,1,434.98119463421256,5.364387702729992,0,True,0.16855973833368942
MOL00331,protease,486.1907493676299,0.021589968540986604,3,6,106.01018172592728,6,3,-6.443368078600889,-2.7642765695206055,3.6790915090802834,3.921733082618822,15.4346680581213,19.65328464989948,0,6,1,1,378.9504822692739,6.058073442963063,0,True,-4.218616591778179
MOL00332,kinase,403.20163589427364,5.352156241414635,0,7,87.48891062743887,6,2,-6.6487561237881465,-2.1120645707589576,4.536691553029189,2.90340286777633,12.118018136012527,14.9602357612427,2,7,2,0,344.1851026663234,5.6631243032044125,1,False,-2.842217625230173
MOL00333,kinase,330.4544181369978,1.6376859414955915,2,7,72.96916948669482,4,1,-6.777416525268897,-2.5231433346788847,4.254273190590013,5.107710037920345,12.857860399924165,10.125698846851295,1,1,2,1,259.9866584885895,3.072324825255925,0,True,2.7321615530728707
MOL00334,nuclear_receptor,265.13475182422053,1.0212641141502035,4,4,74.72240143304668,6,2,-6.926476534213895,-2.1922518675830966,4.734224666630799,2.6740882891631865,10.757952810100486,10.144410203076147,0,3,1,1,365.4035049741917,6.172569421071202,0,True,0.613542607024339
MOL00335,PPI,425.975397467832,2.6925222098678327,0,7,98.22253811876931,9,4,-6.76368022913518,-3.021099682229486,3.742580546905694,3.5402258145379832,13.296403381194917,16.494198407939034,1,5,2,1,269.3786610115028,5.978167174789472,0,True,-3.1977950267441173
MOL00336,GPCR,492.647262071982,1.9975853251364932,2,6,81.96031803462537,6,3,-6.4676042878274025,-1.5614822056156168,4.906122082211786,3.3416655426657664,13.7060530044626,12.999658297161544,0,5,4,2,515.2424262753757,7.266120747288513,0,True,0.7063947073010564
MOL00337,kinase,331.2922073206939,3.3784319614949467,1,7,63.43175637274322,4,0,-6.243184403242642,-2.1001999825535558,4.1429844206890865,4.108227279435035,10.620844232228354,7.567485626677248,3,4,2,1,324.776494118419,7.3678984036191055,0,True,3.0533586055511055
MOL00338,kinase,281.3536068342734,3.4527922413479777,2,8,129.78184863352175,3,2,-6.2384049039521345,-3.527060681635622,2.7113442223165127,4.733564125784351,12.255634117922835,11.89608763056264,1,8,2,2,401.39193922681625,6.60124098938614,0,True,0.3595464873601948
MOL00339,protease,477.1126334283004,3.644600351124108,2,5,82.28151891795554,0,3,-6.144274371649652,-2.2453974461551134,3.8988769254945383,2.4238684810189444,10.509134494425748,10.783437440975248,2,7,4,2,495.71479010909945,6.096244141049258,0,True,-0.2743029465495006
MOL00340,protease,473.24013105016024,2.4824385779013647,2,6,111.66425129707837,2,0,-6.438815346176429,-2.01461687940854,4.424198466767889,4.076923066350171,11.9931193044087,11.124759041907646,1,3,1,1,426.30624413794817,7.991013132853005,0,True,0.8683602625010529
MOL00341,nuclear_receptor,373.08580804965914,2.992606230209118,2,8,92.80834417887161,7,2,-6.238790648267882,-2.0734651724361193,4.165325475831763,3.062406658575635,12.627239860732004,13.427329046124353,1,5,1,2,421.9710559292523,6.5534075081312775,0,True,-0.8000891853923484
MOL00342,ion_channel,292.82984306207965,0.7888394255199667,1,5,67.578965302904,9,2,-5.954917825856994,-1.5617763758101968,4.393141450046798,1.8629471238994026,10.424703534990899,12.104754204786463,0,3,0,0,391.64375124498116,5.725361576887538,0,True,-1.6800506697955644
MOL00343,protease,295.8722706181142,-0.26014726858682513,1,4,57.833632652688316,9,2,-6.572031396515346,-1.524392177453508,5.047639219061837,2.538270466469396,11.090774192591162,11.8036238486116,1,4,1,2,399.3450799806248,7.232671201898875,0,True,-0.7128496560204383
MOL00344,GPCR,254.85965953164754,3.2277777525499722,1,8,86.08267690684998,5,2,-6.108926729230838,-1.6984266411250974,4.41050008810574,3.586051509168168,10.184005371719635,13.19934378932517,0,4,0,0,266.7686688794515,6.184012227510486,0,True,-3.015338417605534
MOL00345,PPI,317.21640387623586,-0.9230798235314293,1,6,98.90636291580611,6,2,-6.781693951820173,-2.249470290023745,4.5322236617964275,3.5492622251321864,11.712870600837878,13.923492771524842,2,7,1,1,364.97257246618375,4.139649835871651,0,True,-2.210622170686964
MOL00346,PPI,529.8336851518911,3.216144136922211,2,2,44.891864101564586,6,3,-6.230469888078762,-1.3534140298530506,4.877055858225711,2.168129233665958,13.824544710757928,15.51300711436726,1,9,2,0,466.16181849736216,7.311117619472708,1,False,-1.688462403609332
MOL00347,kinase,372.26690835399455,3.0846309922477895,2,4,60.13898503795156,4,1,-5.576474498748396,-1.9847606886116758,3.59171381013672,3.4614111597408055,10.45904859262478,10.256087158871532,1,6,1,2,460.7013463007755,7.066656109907249,0,True,0.2029614337532486
MOL00348,other,301.46057983182516,2.8097181971414096,1,5,73.06492260233983,6,0,-6.048426244272179,-1.749183409813137,4.299242834459042,2.553859300250685,8.173894404852811,8.916492952255329,2,5,0,1,331.4470985361688,5.885507267688009,0,True,-0.7425985474025172
MOL00349,protease,540.8593287105502,2.0261026077725646,3,4,84.69049530677418,3,4,-6.145916754938841,-2.41657544410176,3.7293413108370808,4.163118791624399,15.003895631910133,16.87729323076075,1,3,2,0,361.2039003084469,5.921538516179974,1,False,-1.873397598850616
MOL00350,protease,349.0690006516718,2.4415541674685675,2,8,121.20720555323564,7,1,-6.578909735646731,-3.23781573067581,3.3410940049709215,4.617899167831064,13.624700793951654,11.14706031276743,1,7,0,2,430.53613799271415,6.0251889917663215,0,True,2.477640481184224
MOL00351,protease,294.5205395770958,2.526042815008575,1,3,20.15242624985257,5,4,-6.943430175234496,-1.6115478325610302,5.331882342673465,1.2638840429426716,9.92859642781173,12.466865116981433,1,5,4,1,420.2439723094655,6.498655786275916,0,True,-2.538268689169703
MOL00352,kinase,333.53679472094416,0.9335101155130594,2,7,107.55118561032444,4,3,-6.24901145931737,-2.5643989558514084,3.684612503465962,4.81475786230729,13.277720317531742,14.878032944654798,3,2,2,1,272.0924969298259,6.217012392433643,0,True,-1.6003126271230563
MOL00353,GPCR,330.1550743152467,1.3951229051060323,1,3,53.35362415507717,7,4,-6.2119405046487355,-2.0275282520789593,4.184412252569777,2.368102306003795,11.099787922205813,12.911553579275937,3,6,1,0,326.4488731107269,7.180263456506795,0,True,-1.811765657070124
MOL00354,protease,418.33221977703283,2.2992095460270137,2,7,100.7653161649121,1,2,-7.105568155153689,-2.497326253849572,4.608241901304117,3.319795989471535,11.12415854380091,13.387613324156849,2,7,2,0,525.1107419979282,6.895770620737957,0,True,-2.2634547803559393
MOL00355,epigenetic,258.5441585597854,2.6682472924430565,3,3,48.66735448132582,4,3,-5.772173414996503,-1.2242200748989163,4.547953340097587,2.340681467046949,9.355839105276194,9.410771343957512,0,5,1,2,271.37737584741944,7.033651669978026,0,True,-0.05493223868131736
MOL00356,other,255.37484622216314,5.242000366175779,0,6,61.27716939399542,6,0,-5.66757321518424,-0.8620862590650541,4.805486956119186,0.38234084442357696,8.366793424744106,10.355934873157857,3,7,1,2,428.7553295785966,6.630357798903628,1,False,-1.9891414484137506
MOL00357,GPCR,219.25533494593273,3.5386841572784062,1,6,89.52125141671372,3,2,-6.271945389389204,-2.487769632523946,3.7841757568652583,2.3409713990045105,8.329385044240407,8.886380238854995,1,9,2,1,453.39472319647274,8.1403230624934,0,True,-0.5569951946145881
MOL00358,other,542.1043819968024,3.6420880497289194,1,4,70.865920867317,8,1,-6.119617978427604,-1.7362999236059218,4.383318054821682,4.015031180298664,13.913549607937274,15.275781403741695,0,6,0,1,248.20576040828206,6.028542358792107,1,False,-1.362231795804421
MOL00359,GPCR,461.4471550950487,0.958256823628707,1,5,41.11207269176048,4,1,-6.458129791099692,-1.9585011522662905,4.499628638833402,1.0836550869438466,10.369983616922573,9.678699754586784,1,3,0,2,372.899867641175,6.589421413837574,0,True,0.6912838623357889
MOL00360,epigenetic,311.49599418667555,1.3100563764164013,1,4,49.322274329201164,3,1,-7.011969151480024,-1.0391115711763623,5.972857580303661,1.9954344082268087,9.210276577516826,11.594390723694094,3,3,0,2,255.9429593313692,6.770258404668153,0,True,-2.384114146177268
MOL00361,protease,438.84061077771213,3.3309856008124576,2,4,11.879349745431597,3,1,-6.140972078344171,-0.7729582090078219,5.368013869336349,0.48703008818279625,10.166491402260517,14.140070053404443,2,2,1,0,302.61589310602733,4.5460299816155025,0,True,-3.973578651143926
MOL00362,nuclear_receptor,121.23280171868541,1.963655277541919,2,5,88.99559329682596,2,3,-5.412001323436424,-2.81392202426761,2.5980792991688144,3.0486056090583915,8.18050381347234,8.04593273944531,1,4,1,0,418.63058329373746,6.983877168689891,0,True,0.13457107402702917
MOL00363,protease,253.74638117678563,4.047593054979724,3,6,75.12954097858123,6,3,-6.082214979603771,-2.282754871741357,3.799460107862414,3.4868230807068743,11.509513223991986,13.674664380195496,2,11,1,0,500.7451821298018,7.443357014638189,0,True,-2.1651511562035104
MOL00364,kinase,293.4944500198022,2.337876736503796,1,14,178.5990830389803,6,1,-6.987383921888774,-3.8609406189303526,3.126443302958421,7.2658551356953724,15.86368678747857,14.739989038485795,1,3,1,1,278.64680230429906,5.537214133992467,1,False,1.1236977489927753
MOL00365,GPCR,485.50770925515235,0.4524890397024728,5,7,95.16621988755693,3,2,-6.7986267560566835,-2.9524995685332103,3.8461271875234733,2.928271657553967,14.212430994604922,14.51375384258091,1,5,0,1,373.97548190715435,6.403545193252918,0,True,-0.3013228479759871
MOL00366,other,332.45177621116204,4.197808998146376,0,4,33.33021135695148,8,2,-5.367436805702538,-1.4755793030502344,3.8918575026523037,1.762416707641766,9.59239778498782,11.96864774021497,0,3,1,0,367.7196022493104,5.273241034878171,0,True,-2.3762499552271485
MOL00367,epigenetic,456.63479182900915,1.146515861763341,0,5,49.860272122888674,0,2,-5.885352142248464,-1.4892486657915995,4.396103476456864,2.6243256504257735,9.30836768236291,9.407734732626661,1,7,2,2,419.836814631399,7.211730481292183,0,True,-0.09936705026375137
MOL00368,GPCR,355.83999081888993,2.9457496749456746,0,4,36.7576120342842,6,6,-6.039116840922845,-2.129010197029918,3.9101066438929273,2.3798049030559674,11.125202964395946,11.981874377882576,0,4,2,0,349.5681475226287,6.177360331064441,0,True,-0.8566714134866302
MOL00369,kinase,498.8398828582755,3.560405341759767,0,7,53.68363363691288,4,3,-6.362160524968805,-2.0956309003898705,4.266529624578935,1.4642351124752888,10.715014467207771,14.876759783630487,1,6,2,2,437.8664436109397,6.981578969262685,0,True,-4.161745316422715
MOL00370,kinase,277.0481138901327,3.2676430961401213,1,4,52.52769264743339,3,3,-5.785429759787229,-2.317242537927346,3.4681872218598833,1.4644580231256523,8.769308868469732,6.848713285702664,1,7,2,1,400.7761325261648,6.44752247598991,0,True,1.920595582767068
MOL00371,epigenetic,334.241265365386,3.3069695600092044,5,3,55.694793059598524,4,1,-6.647070802076991,-2.0773786100324116,4.569692192044579,2.0056567056299404,10.529491986919927,14.130070381816175,5,1,1,2,361.5086040746436,5.891922121853421,0,True,-3.6005783948962478
MOL00372,protease,344.19976934108524,1.3908173439076676,2,4,60.593909596359,4,1,-6.371083343472416,-1.7868374699446736,4.584245873527743,1.9042790055551946,9.424601445169484,9.909486741867488,1,5,2,2,343.3113363447234,6.1712516144742695,0,True,-0.4848852966980033
MOL00373,epigenetic,519.8970010396806,3.244480669744326,1,3,48.06768568296268,7,5,-6.402430383207949,-1.9985155323804165,4.403914850827532,1.375218659621438,13.863390326664755,14.645295032359325,0,3,0,2,200.27210461262888,6.876870193797454,1,False,-0.7819047056945703
MOL00374,kinase,214.23688356617748,1.5375318973165506,1,5,60.16701609622102,4,4,-6.526958371058906,-1.9280232773010904,4.598935093757816,2.5735498082023938,8.618305315084559,9.868483774676003,0,6,4,0,387.524524055982,4.950055478254062,0,True,-1.250178459591444
MOL00375,epigenetic,289.7532567094876,4.147548712018072,1,9,83.20482433463212,7,1,-6.316179150863808,-2.7223820281047857,3.593797122759022,4.521797905122594,11.616396126014697,12.484270490382293,1,9,0,1,415.62367257489814,5.081035664559967,0,True,-0.8678743643675961
MOL00376,GPCR,301.2448164620245,0.9889610746059108,3,2,45.45048448647974,1,3,-5.991158920791706,-2.4288519534998945,3.562306967291812,2.616699137753649,10.053995579580903,9.741809704762632,1,1,1,1,294.6537821936749,5.394652023848031,0,True,0.31218587481827065
MOL00377,other,450.85921850622856,1.3651572649578354,1,3,53.02316735938868,5,3,-5.9328108647099365,-2.8533935488281164,3.07941731588182,2.7119528139681552,12.359688542511368,14.209675063297246,2,7,1,1,386.681633337267,6.7165583881439375,0,True,-1.8499865207858779
MOL00378,kinase,359.47223188368247,2.656720980149403,2,5,91.20120956640828,7,2,-6.628143625107172,-2.9818743123898424,3.6462693127173296,2.3341480298331714,12.012100151873259,12.28057261035009,2,4,3,2,360.3086518807874,7.73488896700318,0,True,-0.26847245847683077
